"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","34T446B1C2OYLKQVYAEXDFF2RAFC01","AR8WYVS06UUYG","Submitted","Thu Apr 28 04:24:05 PDT 2022","Thu Apr 28 04:50:47 PDT 2022","Sun May 01 04:50:47 PDT 2022","","","","1602","0% (0/0)","0% (0/0)","0% (0/0)","S15539512"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3OJSZ2ATDU6R4AH04ZCYEOJF77Z75O","AOCQ83IC3FRUQ","Submitted","Thu Apr 28 04:24:05 PDT 2022","Thu Apr 28 04:51:03 PDT 2022","Sun May 01 04:51:03 PDT 2022","","","","1618","0% (0/0)","0% (0/0)","0% (0/0)","S5135481"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3300DTYQT4R16BF8BZE7I96NPQQEQU","A22OPKTSINOAU2","Submitted","Thu Apr 28 04:24:48 PDT 2022","Thu Apr 28 04:51:48 PDT 2022","Sun May 01 04:51:48 PDT 2022","","","","1620","0% (0/0)","0% (0/0)","0% (0/0)","S61980388"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3C8HJ7UOP948WR8CFTL3MAN03V1ZMX","AH7HACNNRSIPO","Submitted","Thu Apr 28 04:24:06 PDT 2022","Thu Apr 28 04:52:27 PDT 2022","Sun May 01 04:52:27 PDT 2022","","","","1701","0% (0/0)","0% (0/0)","0% (0/0)","S45766389"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3YMTUJH0DUQW6PA73XWPES5JW8V4TS","AWXO0FRCW5SW6","Submitted","Thu Apr 28 04:24:05 PDT 2022","Thu Apr 28 04:53:31 PDT 2022","Sun May 01 04:53:31 PDT 2022","","","","1766","0% (0/0)","0% (0/0)","0% (0/0)","S92380239"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3WLEIWSYHQRWY24PZPWC7U5X1042HK","A2CXJJMHGE1553","Submitted","Thu Apr 28 04:24:06 PDT 2022","Thu Apr 28 04:55:00 PDT 2022","Sun May 01 04:55:00 PDT 2022","","","","1854","0% (0/0)","0% (0/0)","0% (0/0)","S39442499"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3PW9OPU9PSULURJBX0TRF7PQKB821L","ASYNDI5MVG0BI","Submitted","Thu Apr 28 04:23:50 PDT 2022","Thu Apr 28 04:59:10 PDT 2022","Sun May 01 04:59:10 PDT 2022","","","","2120","0% (0/0)","0% (0/0)","0% (0/0)","S25705172"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3I33IC7ZWHCHOFWBTJMKQ8ITO5E2A9","A22SMU2MZ4FXYV","Submitted","Thu Apr 28 04:24:05 PDT 2022","Thu Apr 28 05:01:47 PDT 2022","Sun May 01 05:01:47 PDT 2022","","","","2262","0% (0/0)","0% (0/0)","0% (0/0)","S1772311"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3VD82FOHKSYJO1IE0VG83GBKPDVCOR","A1FSNWPQFIXVT4","Submitted","Thu Apr 28 04:24:16 PDT 2022","Thu Apr 28 05:13:14 PDT 2022","Sun May 01 05:13:14 PDT 2022","","","","2938","0% (0/0)","0% (0/0)","0% (0/0)","S47559050"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3A4TN5196MS9WKWRWILIJ7EJDRHCH3","A20EP9E5HC8D4O","Submitted","Thu Apr 28 04:24:06 PDT 2022","Thu Apr 28 05:14:40 PDT 2022","Sun May 01 05:14:40 PDT 2022","","","","3034","0% (0/0)","0% (0/0)","0% (0/0)","S6979021"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3P4RDNWND7GW0TDHCSKP6NST3O5JIH","A1CPY1HLCFTIL1","Submitted","Thu Apr 28 04:24:06 PDT 2022","Thu Apr 28 05:14:55 PDT 2022","Sun May 01 05:14:55 PDT 2022","","","","3049","0% (0/0)","0% (0/0)","0% (0/0)","S73177240"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3U4J9857OGLTTQY9593BHAJ7H3L7BP","A136K4YZY2OFTV","Submitted","Thu Apr 28 04:24:06 PDT 2022","Thu Apr 28 06:02:59 PDT 2022","Sun May 01 06:02:59 PDT 2022","","","","5933","100% (1/1)","0% (0/0)","0% (0/0)","S47525094"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3K772S5NPALOTIG5S9RD9VEMY3UEHY","A1P9ZZAW0TMNTR","Submitted","Thu Apr 28 06:24:29 PDT 2022","Thu Apr 28 06:34:46 PDT 2022","Sun May 01 06:34:46 PDT 2022","","","","617","0% (0/0)","0% (0/0)","0% (0/0)","S66051476"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","34S6N1K2ZXT2ZOQX9VEHMQ4670VHLO","A2OOS7IXSKJFFI","Submitted","Thu Apr 28 06:24:40 PDT 2022","Thu Apr 28 06:42:56 PDT 2022","Sun May 01 06:42:56 PDT 2022","","","","1096","0% (0/0)","0% (0/0)","0% (0/0)","S9218469"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3RGU30DZTCIIWC38X7IHYGZAKXPJMX","A3G5OWGKHW6OL5","Submitted","Thu Apr 28 06:26:23 PDT 2022","Thu Apr 28 06:45:02 PDT 2022","Sun May 01 06:45:02 PDT 2022","","","","1119","100% (7/7)","0% (0/0)","0% (0/0)","S50795321"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3A4TN5196MS9WKWRWILIJ7EJDRHHC8","A1T9XW8SNUDDY7","Submitted","Thu Apr 28 06:24:40 PDT 2022","Thu Apr 28 06:48:56 PDT 2022","Sun May 01 06:48:56 PDT 2022","","","","1456","100% (1/1)","0% (0/0)","0% (0/0)","S2336314"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3Z7VU45IP0RB02MNM7252IZX6L91ZX","A11S8IAAVDXCUS","Submitted","Thu Apr 28 06:32:04 PDT 2022","Thu Apr 28 06:52:56 PDT 2022","Sun May 01 06:52:56 PDT 2022","","","","1252","100% (1/1)","0% (0/0)","0% (0/0)","S81243558"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3FTF2T8WLTSPVCKDFXXRIKNYMUR9WJ","A2AQHNDSH2TG3C","Submitted","Thu Apr 28 06:24:19 PDT 2022","Thu Apr 28 06:55:15 PDT 2022","Sun May 01 06:55:15 PDT 2022","","","","1856","0% (0/0)","0% (0/0)","0% (0/0)","S74735471"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3UXUOQ9OKG7OAGTHZV3FMZZ1ZL07AU","A30MP4LXV4MIFD","Submitted","Thu Apr 28 05:56:07 PDT 2022","Thu Apr 28 07:13:56 PDT 2022","Sun May 01 07:13:56 PDT 2022","","","","4669","100% (3/3)","0% (0/0)","0% (0/0)","S75615972"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","3TAYZSBPLNILOBI5AJ8BB8CZABL2S5","A1NZFJHVJ9CNTO","Submitted","Thu Apr 28 06:24:29 PDT 2022","Thu Apr 28 07:33:43 PDT 2022","Sun May 01 07:33:43 PDT 2022","","","","4154","100% (3/3)","0% (0/0)","0% (0/0)","S5849675"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","324G5B4FB5IS93VZ7T6MXTNOQZO703","A1BHT7KVOJ5XBR","Submitted","Thu Apr 28 08:24:20 PDT 2022","Thu Apr 28 08:43:43 PDT 2022","Sun May 01 08:43:43 PDT 2022","","","","1163","0% (0/0)","0% (0/0)","0% (0/0)","S16707442"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","382M9COHEJPTY4MPS8YCSA3CSBVUEE","A22QMUWKMRKGRZ","Submitted","Thu Apr 28 08:27:49 PDT 2022","Thu Apr 28 09:03:09 PDT 2022","Sun May 01 09:03:09 PDT 2022","","","","2120","0% (0/0)","0% (0/0)","0% (0/0)","S23668923"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","38F5OAUN5PM3K31V51D73LM5CGQ7H5","A1SHLWKA0UH1IS","Submitted","Thu Apr 28 08:16:12 PDT 2022","Thu Apr 28 09:03:53 PDT 2022","Sun May 01 09:03:53 PDT 2022","","","","2861","100% (9/9)","0% (0/0)","0% (0/0)","S6496917"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","35K3O9HUADN4FMPZXJ3D6A29JQMEFA","A27T2Z568L69U1","Submitted","Thu Apr 28 11:01:34 PDT 2022","Thu Apr 28 11:24:07 PDT 2022","Sun May 01 11:24:07 PDT 2022","","","","1353","0% (0/0)","0% (0/0)","0% (0/0)","S65440055"
"3B9XR6P1WF5JR11HGGN7WGSREJJBJR","3GQ1VZELS2F5B51P6DS48AZU1J82NZ","Maze game","Search for a hidden exit in a maze","cognitive psychology","$1.50","Thu Apr 28 04:23:48 PDT 2022","35","BatchId:4727753;OriginalHitTemplateId:920937340;","7200","259200","Sun May 01 04:23:48 PDT 2022","","","31EUONYN2XDFNAOERCBDT8Z9BMQOVM","A1YFFKN3QVV54D","Submitted","Thu Apr 28 11:53:33 PDT 2022","Thu Apr 28 12:33:22 PDT 2022","Sun May 01 12:33:22 PDT 2022","","","","2389","0% (0/0)","0% (0/0)","0% (0/0)","S83584521"
